crime_code,victim_age,victim_sex,serious_crime,weapon_0,weapon_1,weapon_2,weapon_3,weapon_4,weapon_5,weapon_6,weapon_7,weapon_8,weapon_9,premise_0,premise_1,premise_2,premise_3,premise_4,premise_5,premise_6,premise_7,premise_8,premise_9,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_8,area_9,norm_distance,norm_angle,victim_descent_A,victim_descent_B,victim_descent_H,victim_descent_O,victim_descent_W
1,0.17525773195876287,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17286819543871196,0.2974436880599696,0,0,1,0,0
1,0.5670103092783505,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3015791543320951,0.2937500272753297,0,0,1,0,0
1,0.36082474226804123,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23747226039856154,0.2859364429186016,0,0,1,0,0
1,0.28865979381443296,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3141747805123053,0.30479733869354747,0,0,1,0,0
1,0.36082474226804123,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2588674216907756,0.26492391409398336,0,0,1,0,0
1,0.44329896907216493,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5882390358290046,0.29009284344992003,0,1,0,0,0
1,0.4639175257731959,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20053731857443982,0.296094978797112,0,0,1,0,0
1,0.1958762886597938,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20125483248274312,0.26285800312997193,0,0,1,0,0
1,0.4948453608247423,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4052481297911228,0.2934820027852213,0,1,0,0,0
1,0.5876288659793815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6802581211128026,0.31609745717244114,0,0,1,0,0
1,0.21649484536082475,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2497528563190534,0.2706718860721144,0,0,1,0,0
1,0.4536082474226804,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7610543589171331,0.3176119812495544,0,1,0,0,0
1,0.21649484536082475,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22274644660596807,0.30987612464925646,0,0,1,0,0
1,0.38144329896907214,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2272159069319957,0.2801733969432115,0,0,1,0,0
1,0.4536082474226804,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15611251177608731,0.27282239119514995,0,1,0,0,0
1,0.4742268041237113,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29830297711998094,0.31790239214572297,0,0,0,0,1
1,0.41237113402061853,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3150400823013993,0.2702930374078022,0,0,1,0,0
1,0.23711340206185566,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5448974908184702,0.18771647181655188,0,1,0,0,0
1,0.5360824742268041,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8066011617564384,0.31652288560286773,0,0,1,0,0
1,0.3711340206185567,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23921565975034173,0.3050547204108502,0,1,0,0,0
1,0.38144329896907214,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6074401722795842,0.30592254740325364,0,0,1,0,0
1,0.28865979381443296,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5786489440747449,0.29894471001648637,0,1,0,0,0
1,0.35051546391752575,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7063122996175415,0.31934816838448354,0,0,1,0,0
1,0.29896907216494845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.32020456172991335,0.2795906481964753,0,1,0,0,0
1,0.5463917525773195,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4417041135167141,0.3102577591727478,0,0,1,0,0
1,0.29896907216494845,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27947876384948517,0.30802692519979724,0,0,1,0,0
1,0.30927835051546393,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24467265041474337,0.3101111875688205,0,0,1,0,0
1,0.5051546391752577,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013546616722464891,0.2704731834596521,0,1,0,0,0
1,0.17525773195876287,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3040779771092965,0.2830273244169721,0,1,0,0,0
1,0.5154639175257731,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6478367751385887,0.3154939899743045,0,1,0,0,0
1,0.422680412371134,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.44102738374030936,0.31152028014373145,0,0,0,1,0
1,0.07216494845360824,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2540585313296206,0.2602556128291448,0,0,1,0,0
1,0.1958762886597938,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.392581455557374,0.2779597839887859,0,1,0,0,0
1,0.5360824742268041,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2668681216167937,0.3165685880895776,0,0,0,1,0
1,0.3917525773195876,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2752462087935409,0.3105523871686572,0,1,0,0,0
1,0.28865979381443296,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4187830365919087,0.3114959409596853,0,0,1,0,0
1,0.4329896907216495,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6349084807862349,0.29581008021674704,0,1,0,0,0
1,0.3917525773195876,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31213927191963703,0.2908965241247876,0,0,0,0,1
1,0.3402061855670103,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25409320605593316,0.3035721219803023,0,1,0,0,0
1,0.17525773195876287,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.43360536597546634,0.2902730224950984,0,0,1,0,0
1,0.35051546391752575,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7727113533594757,0.3179360524315579,0,1,0,0,0
1,0.25773195876288657,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0069029475037431925,0.26644126216402764,0,1,0,0,0
1,0.38144329896907214,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2719821071047075,0.3041059439169387,0,1,0,0,0
1,0.1958762886597938,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3280415025695828,0.21179905178555083,0,0,1,0,0
1,0.38144329896907214,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10673014128534666,0.2658273216799853,0,1,0,0,0
1,0.3402061855670103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3017552915953688,0.20864092703280954,0,0,1,0,0
1,0.5360824742268041,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40912608488638613,0.31145910591220655,0,0,0,0,1
1,0.23711340206185566,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5182514879879027,0.2981217918978708,0,1,0,0,0
1,0.3917525773195876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.43637088583320166,0.19524609053114486,0,0,1,0,0
1,0.35051546391752575,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41099267889117713,0.3090175069866608,0,0,1,0,0
1,0.27835051546391754,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3478950960190677,0.30524108389368093,0,1,0,0,0
1,0.6288659793814433,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10378589263520228,0.27400833509243294,0,0,1,0,0
1,0.15463917525773196,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42440950162083685,0.19455893436762606,0,1,0,0,0
1,0.20618556701030927,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.27077620112411166,0.29681569723826384,0,0,1,0,0
1,0.08247422680412371,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16654061879531268,0.2060768111023147,0,0,1,0,0
1,0.4329896907216495,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.195059348948283,0.3000350038456171,0,0,1,0,0
1,0.3402061855670103,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35768788112771954,0.2149426857626851,0,0,1,0,0
1,0.4845360824742268,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.291902883433116,0.28904758861002255,0,0,1,0,0
1,0.38144329896907214,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30733063168476576,0.27181455746148914,0,0,1,0,0
1,0.2268041237113402,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19610554131940747,0.2950357567266592,0,0,1,0,0
1,0.17525773195876287,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2271300217403719,0.27487626199402826,0,0,1,0,0
1,0.4639175257731959,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5642230301987372,0.3059330150505051,0,0,1,0,0
1,0.6082474226804123,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5812168158716008,0.28848089666031124,0,1,0,0,0
1,0.3402061855670103,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.758517479638938,0.31566595899569433,0,0,1,0,0
1,0.24742268041237114,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3460218818581151,0.2984292749920457,0,1,0,0,0
1,0.20618556701030927,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2741870577340263,0.2718184542568711,0,1,0,0,0
1,0.18556701030927836,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25403736617177974,0.2855956198229522,0,1,0,0,0
1,0.31958762886597936,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27769079474813774,0.2802109559277081,0,0,1,0,0
1,0.38144329896907214,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21541709165316988,0.264892085943015,0,1,0,0,0
1,0.38144329896907214,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3660001803158556,0.30669795816087625,0,0,1,0,0
1,0.5567010309278351,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15902880484740786,0.30544732549422937,0,0,1,0,0
1,0.26804123711340205,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0378766211108453,0.2705919705451416,0,1,0,0,0
1,0.15463917525773196,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19384598773374648,0.28168004522229156,0,0,1,0,0
1,0.35051546391752575,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02372243252459543,0.26663797194664546,0,1,0,0,0
1,0.24742268041237114,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3167671679050227,0.3182277225267015,0,0,1,0,0
1,0.4948453608247423,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6500219748953316,0.28982818967680124,0,0,1,0,0
1,0.17525773195876287,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3484012752611513,0.28661318317657475,0,0,1,0,0
1,0.5360824742268041,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2798500826360913,0.31058132552112466,0,1,0,0,0
1,0.3402061855670103,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4862197161321636,0.31483419264550616,0,1,0,0,0
1,0.15463917525773196,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4127944665466121,0.3121457481032335,0,0,1,0,0
1,0.5463917525773195,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.536721945448149,0.1898668047689528,0,0,0,0,1
1,0.4845360824742268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4735344532042548,0.1933179870816008,0,0,0,0,1
1,0.24742268041237114,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.27074715819054423,0.3100732765541393,0,1,0,0,0
1,0.21649484536082475,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42672211392344794,0.3089273157771056,0,1,0,0,0
1,0.1958762886597938,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25782140224145395,0.2741464583280498,0,0,1,0,0
1,0.3402061855670103,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3428745287214091,0.29462099028146566,0,0,1,0,0
1,0.5051546391752577,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7575993785252257,0.3204909316027873,0,0,0,0,1
1,0.4020618556701031,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2584259271847423,0.3008598859098031,0,0,1,0,0
1,0.31958762886597936,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3400594533744543,0.28481466382317217,0,1,0,0,0
1,0.15463917525773196,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.48815366154667583,0.2960612080872006,0,1,0,0,0
1,0.010309278350515464,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24356013929297374,0.2870101890457471,0,0,0,1,0
1,0.5257731958762887,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2556333944421338,0.3111964589928065,0,1,0,0,0
1,0.5670103092783505,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4351648951750304,0.21429884241164585,0,0,0,0,1
1,0.17525773195876287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5331948332030261,0.28714757891876147,0,1,0,0,0
1,0.41237113402061853,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46579863946063943,0.3103206779030998,0,0,1,0,0
1,0.7835051546391752,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2486465336770381,0.3092619019997555,0,1,0,0,0
1,0.5051546391752577,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19505902131318117,0.3049860717895216,0,0,1,0,0
1,0.18556701030927836,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1279031375721591,0.2670558755494673,0,0,1,0,0
1,0.422680412371134,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6075210082216137,0.31191105809331815,0,0,0,1,0
1,0.35051546391752575,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15441310892369559,0.2764393050890449,0,1,0,0,0
1,0.23711340206185566,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4910750345698891,0.2882250452389419,0,0,1,0,0
1,0.31958762886597936,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6756098331645134,0.3197492599930871,0,0,1,0,0
1,0.4639175257731959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6641611757964287,0.2880514358089573,0,1,0,0,0
1,0.32989690721649484,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3065203060096896,0.3128634797752194,0,0,1,0,0
1,0.5051546391752577,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28802471471265834,0.3186561355620586,1,0,0,0,0
1,0.21649484536082475,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3223635372636256,0.2767947395741135,0,1,0,0,0
1,0.30927835051546393,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2991174035326999,0.310889294320221,0,1,0,0,0
1,0.4948453608247423,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43550451345376806,0.3102367509372894,0,0,1,0,0
1,0.2268041237113402,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3417028662695918,0.2792103690028577,0,0,1,0,0
1,0.18556701030927836,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.38248029840115205,0.30049576716820137,0,0,1,0,0
1,0.20618556701030927,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4859147944730264,0.19333642257719613,0,0,1,0,0
1,0.5670103092783505,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8131064436951796,0.3182483126801139,0,0,0,1,0
1,0.4329896907216495,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44233059288306414,0.2945966716735414,0,0,1,0,0
1,0.20618556701030927,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.32746026461854166,0.31055256053154495,0,0,1,0,0
1,0.3917525773195876,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4921257047038209,0.31031685341697013,0,0,1,0,0
1,0.5670103092783505,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3243387015038022,0.2145690695542336,0,0,1,0,0
1,0.5257731958762887,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28367302643841436,0.2963824587076755,0,0,1,0,0
1,0.28865979381443296,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26212406240032293,0.2756244487017002,0,0,1,0,0
1,0.25773195876288657,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9534326397259103,0.3122894159704875,0,1,0,0,0
1,0.28865979381443296,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38296561044860733,0.30981601027409367,0,1,0,0,0
1,0.21649484536082475,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37847432666791364,0.2857444074976373,0,1,0,0,0
1,0.4329896907216495,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30860212399240783,0.27229677160114435,0,0,1,0,0
1,0.18556701030927836,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33701881351053714,0.31199018609076756,0,0,1,0,0
1,0.38144329896907214,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7965327150866969,0.3178915070982929,0,0,0,0,1
1,0.4948453608247423,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5318112430822733,0.30542755499622243,0,0,1,0,0
1,0.18556701030927836,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18627054759186845,0.27949149151940217,0,1,0,0,0
1,0.5051546391752577,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5369192118270065,0.3109717509508539,0,0,0,1,0
1,0.5567010309278351,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.04243813376408312,0.27084495419069965,0,1,0,0,0
1,0.18556701030927836,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2187087859712028,0.266718738194511,0,0,1,0,0
1,0.38144329896907214,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29763848056180464,0.3112914093783813,0,0,1,0,0
1,0.44329896907216493,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28382564887756506,0.3170092356569251,0,1,0,0,0
1,0.20618556701030927,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32143694937691003,0.27634745366336466,0,1,0,0,0
1,0.3917525773195876,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5170216984475141,0.3184385778320325,0,0,1,0,0
1,0.3917525773195876,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26922869745084915,0.277732227784239,0,1,0,0,0
1,0.31958762886597936,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5394570044968539,0.3073215452410868,0,0,1,0,0
1,0.26804123711340205,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2273353053443217,0.2974570170286894,0,0,1,0,0
